web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,detail,nombre_chambre,nombre_salle_bain,superficie,adresse,ville,prix,image_link-src
"1708114590-41","https://www.expat-dakar.com/appartements-meubles?page=47","Appartement meublé à ngor à louer
3 chambre1 m²
Ngor,
Dakar

15. déc. '23, 19:31

50 000 F Cfa

775048934","https://www.expat-dakar.com/annonce/appartement-meuble-a-ngor-a-louer-5342130","Appartement meublé à ngor à louer","3","3","1 m²","Ngor","Dakar","50 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/288e1e3779e0494b6ac64701c389f8b6/-/horizon-files-prod/ed/picture/q8v0w8nz/399e337831eca6207441bf098fbe75ba6f776682.jpg"
"1708114593-42","https://www.expat-dakar.com/appartements-meubles?page=47","Appartement neuf à louer à golf
3 chambre
Golf,
Dakar

7. déc. '23, 10:41

75 000 F Cfa

777687879","https://www.expat-dakar.com/annonce/appartement-neuf-a-louer-a-golf-5954866","Appartement neuf à louer à golf","3","","","Golf","Dakar","75 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/6fe7b7b8bc4b4506eb7160a321931463/-/horizon-files-prod/ed/picture/q6xk5q5j/2283efb76cdc81303c58f894ab9f8eadef3f5fd6.jpg"
"1708114595-43","https://www.expat-dakar.com/appartements-meubles?page=47","Appartement meublé F5 à louer
5 chambre250 m²
Yoff,
Dakar

16. déc. '23, 09:40

2 500 000 F Cfa

775597743","https://www.expat-dakar.com/annonce/appartement-meuble-f5-a-louer-5909918","Appartement meublé F5 à louer","5","6","250 m²","Yoff","Dakar","2 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c0b69e16d5a83c665c1591f7d547f788/-/horizon-files-prod/ed/picture/qdek9rjm/59b6225d1c4b96be57a3e74f239c82fbbbae70e0.jpg"
"1708114598-44","https://www.expat-dakar.com/appartements-meubles?page=47","Apartement meublé au point E louer longue durée
3 chambre200 m²
Point-e,
Dakar

16. déc. '23, 13:43

2 000 000 F Cfa

773121354","https://www.expat-dakar.com/annonce/apartement-meuble-au-point-e-louer-longue-duree-5916689","Apartement meublé au point E louer longue durée","3","4","200 m²","Point-e","Dakar","2 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/8bce0f4ef84752f7b6052e80f6eb26ac/-/horizon-files-prod/ed/picture/q785j4rg/f870f62160cfce90ef37a70c450329803708c9f2.jpg"
"1708114603-45","https://www.expat-dakar.com/appartements-meubles?page=46","Apartement meublé à louer aux Almadie longue durée
2 chambre180 m²
Almadies,
Dakar

18. déc. '23, 10:23

1 000 000 F Cfa

773121354","https://www.expat-dakar.com/annonce/apartement-meuble-a-louer-aux-almadie-longue-duree-5962439","Apartement meublé à louer aux Almadie longue durée","2","3","180 m²","Almadies","Dakar","1 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/10672324704652c298d6229c4bf82a41/-/horizon-files-prod/ed/picture/q2jqgpjp/b96b35d1756eafb3b822f303699bfd7331b0fa2d.jpg"
"1708114605-46","https://www.expat-dakar.com/appartements-meubles?page=46","Bel Apparemment meublé a louer a yoff virage
2 chambre
Yoff,
Dakar

18. déc. '23, 12:10

900 000 F Cfa

774823430

776548731

774836846","https://www.expat-dakar.com/annonce/bel-apparemment-meuble-a-louer-a-yoff-virage-5716956","Bel Apparemment meublé a louer a yoff virage","2","2","","Yoff","Dakar","900 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7e2289424152a61537330557c3646dcf/-/horizon-files-prod/ed/picture/qm5rjxxq/c8b8e12f83d3c21645a2fff5e1c9a9cf64b3a8a2.jpg"
"1708114607-47","https://www.expat-dakar.com/appartements-meubles?page=46","Studio meublé à louer à ouakam

Ouakam,
Dakar

18. déc. '23, 12:11

30 000 F Cfa

777492793","https://www.expat-dakar.com/annonce/studio-meuble-a-louer-a-ouakam-5962571","Studio meublé à louer à ouakam","","","","Ouakam","Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/0df92af13ee3c20d8b5e037be1e31990/-/horizon-files-prod/ed/picture/qngxwr0r/28f73d1148cf5a73fe162d5d903c396498e17e0a.jpg"
"1708114610-48","https://www.expat-dakar.com/appartements-meubles?page=46","Appartement meublé à louer aux Mamelles
3 chambre150 m²
Mamelles,
Dakar

18. déc. '23, 12:48

700 000 F Cfa

771048216

766612910

771048216","https://www.expat-dakar.com/annonce/appartement-meuble-a-louer-aux-mamelles-5962626","Appartement meublé à louer aux Mamelles","3","3","150 m²","Mamelles","Dakar","700 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/468876a6fa11a89a6e86d7db033e9cbd/-/horizon-files-prod/ed/picture/q9m9g4ww/f1b7a155701f422a884c90557b50701117b6bf68.jpg"
"1708114612-49","https://www.expat-dakar.com/appartements-meubles?page=46","Beaux appartements à louer à liberté 6 extension
2 chambre
Liberte 6 extension,
Dakar

18. déc. '23, 13:35

700 000 F Cfa

781385959

776313024","https://www.expat-dakar.com/annonce/beaux-appartements-a-louer-a-liberte-6-extension-5962681","Beaux appartements à louer à liberté 6 extension","2","2","","Liberte 6 extension","Dakar","700 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7366d26039bfe3b462f96894887a4dda/-/horizon-files-prod/ed/picture/qj4rzv7v/2c302c63a0a383f2752ff9e6ce61e7786af0864f.jpg"
"1708114615-50","https://www.expat-dakar.com/appartements-meubles?page=46","Bel appartment meublé yoff océan
2 chambre75 m²
Yoff,
Dakar

18. déc. '23, 14:50

35 000 F Cfa

775914949

775914949","https://www.expat-dakar.com/annonce/bel-appartment-meuble-yoff-ocean-5937716","Bel appartment meublé yoff océan","2","","75 m²","Yoff","Dakar","35 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/234419f2280c698f9337cd9babbd8d4a/-/horizon-files-prod/ed/picture/qpd6nrpm/a675fca2d59e54e17ecd0968089a7f60baaf7a46.jpg"
"1708114617-51","https://www.expat-dakar.com/appartements-meubles?page=46","Studio meublé à louer à Ouest Foire

Ouest foire,
Dakar

18. déc. '23, 16:55

20 000 F Cfa

772400807","https://www.expat-dakar.com/annonce/studio-meuble-a-louer-a-ouest-foire-5962806","Studio meublé à louer à Ouest Foire","","","","Ouest foire","Dakar","20 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/56db9812641645dcff9b81e8046c3f28/-/horizon-files-prod/ed/picture/qwe2wq40/094ef1c091b65b41fe69132bd58920ae9e0e8d67.jpg"
"1708114619-52","https://www.expat-dakar.com/appartements-meubles?page=46","Appartement meublé à Mermoz
2 chambre200 m²
Mermoz,
Dakar

19. déc. '23, 09:14

1 200 000 F Cfa

781787551

781787551","https://www.expat-dakar.com/annonce/appartement-meuble-a-mermoz-5963152","Appartement meublé à Mermoz","2","3","200 m²","Mermoz","Dakar","1 200 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/78a3890551d45479fcfafe3cf4af0af0/-/horizon-files-prod/ed/picture/q8v5n0x9/368ecc901fd6b93be3c31fe02ef350aab1e144f2.jpg"
"1708114629-53","https://www.expat-dakar.com/appartements-meubles?page=46","Bel appartement meublé à louer aux Maristes.
2 chambre
Hann maristes,
Dakar

19. déc. '23, 11:29

800 000 F Cfa

781385959

776313024","https://www.expat-dakar.com/annonce/bel-appartement-meuble-a-louer-aux-maristes-5963319","Bel appartement meublé à louer aux Maristes.","2","1","","Hann maristes","Dakar","800 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/8e47e46c2ed8a6250a5b8ccf9fadfd66/-/horizon-files-prod/ed/picture/q56xvwe7/6f62c6a15a044ec1023758ee3daebd0f90eed0b4.jpg"
"1708114632-54","https://www.expat-dakar.com/appartements-meubles?page=46","F2 meublé
1 chambre72 m²
Point-e,
Dakar

19. déc. '23, 16:18

850 000 F Cfa

786377141

786216266","https://www.expat-dakar.com/annonce/f2-meuble-5958272","F2 meublé","1","1","72 m²","Point-e","Dakar","850 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c9fa50534e1d22a3b83672da970c974e/-/horizon-files-prod/ed/picture/qwe2w5j5/d5a6120c3a48d67363a069321433848f6940f4b8.jpg"
"1708114634-55","https://www.expat-dakar.com/appartements-meubles?page=46","VIP

Studio meublé aux Almadies 2
1 chambre
Almadies 2,
Dakar

1. févr., 13:43

Vendeur vérifié

35 000 F Cfa

775352925

773572681

779421740","https://www.expat-dakar.com/annonce/studio-meuble-aux-almadies-2-5977822","Studio meublé aux Almadies 2","1","","","Almadies 2","Dakar","35 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/1bf909b05c5dcd6a3c7f56f4644e9c1d/-/horizon-files-prod/ed/picture/q6xkmved/8ec02e3d4143a36c97e9944fbaa3a80502bec834.jpg"
"1708114639-56","https://www.expat-dakar.com/appartements-meubles?page=45","STUDIO MEUBLÉ SUR LA CORNICHE OUEST
1 chambre65 m²
Fann,
Dakar

19. déc. '23, 17:31

55 000 F Cfa

779811919

338252230

704500101","https://www.expat-dakar.com/annonce/studio-meuble-sur-la-corniche-ouest-5250890","STUDIO MEUBLÉ SUR LA CORNICHE OUEST","1","1","65 m²","Fann","Dakar","55 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/894f0b2ea9aa0e885520c48113677e77/-/horizon-files-prod/ed/picture/qv4mzp28/1a10d316d7b21efa12edb2685f51cb4a8b52ed99.jpg"
"1708114641-57","https://www.expat-dakar.com/appartements-meubles?page=45","Appartement meublé à louer sur la Vdn
2 chambre100 m²
VDN,
Dakar

19. déc. '23, 18:25

40 000 F Cfa

772080202

781893040","https://www.expat-dakar.com/annonce/appartement-meuble-a-louer-sur-la-vdn-5941853","Appartement meublé à louer sur la Vdn","2","2","100 m²","VDN","Dakar","40 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/702a36a87fc2a6836cf29f94b2d55f2c/-/horizon-files-prod/ed/picture/q4486jq5/232e83a39de814240fcc0a69408ac360e0c66b44.png"
"1708114644-58","https://www.expat-dakar.com/appartements-meubles?page=45","Appartement meublé rez de chaussée
2 chambre75 m²
Cite Mixta,
Dakar

19. déc. '23, 18:25

25 000 F Cfa

772080202

781893040","https://www.expat-dakar.com/annonce/appartement-meuble-rez-de-chaussee-5926952","Appartement meublé rez de chaussée","2","1","75 m²","Cite Mixta","Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/872e3909cad3ee21553fb1659cd719d6/-/horizon-files-prod/ed/picture/q8v5p27j/3f67cc1b0576cee1fc87e94a740a3f92a8356674.jpg"
"1708114646-59","https://www.expat-dakar.com/appartements-meubles?page=45","Appartement meublé avec vue mer
3 chambre
Mermoz,
Dakar

20. déc. '23, 11:29

3 500 000 F Cfa

783051414","https://www.expat-dakar.com/annonce/appartement-meuble-avec-vue-mer-5890804","Appartement meublé avec vue mer","3","2","","Mermoz","Dakar","3 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/9b656064da190e0d3a4c620bc93fb26a/-/horizon-files-prod/ed/picture/q9m99km7/9a0b6a09eb44cf6f79ab2fe18c8e6ac9dac5c04c.png"
"1708114649-60","https://www.expat-dakar.com/appartements-meubles?page=45","studio meublé

Almadies,
Dakar

21. déc. '23, 10:29

2 F Cfa

762653958","https://www.expat-dakar.com/annonce/studio-meuble-5146119","studio meublé","","","","Almadies","Dakar","2 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/199e91bb0293520a827d56f7cd72006d/-/horizon-files-prod/ed/picture/q5779v5/c2a72b9e426ccb8a9205ba56061a07def294e58f.jpg"
"1708114651-61","https://www.expat-dakar.com/appartements-meubles?page=45","Studio meublé a liberté 06
1 chambre120 m²
Liberte 6,
Dakar

21. déc. '23, 10:57

25 000 F Cfa

771048216

766612910

771048216","https://www.expat-dakar.com/annonce/studio-meuble-a-liberte-06-5964695","Studio meublé a liberté 06","1","1","120 m²","Liberte 6","Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/5b87628cbd129c4a3e0886c4f5c23d45/-/horizon-files-prod/ed/picture/qq47g7rv/ce28e49cbb4c72fef6936379fbd655e263f3db33.jpg"
"1708114654-62","https://www.expat-dakar.com/appartements-meubles?page=45","Sublime appartement meublé à louer au Virage
3 chambre
Virage,
Dakar

21. déc. '23, 12:33

2 500 000 F Cfa

783724705

763290733

774400096","https://www.expat-dakar.com/annonce/sublime-appartement-meuble-a-louer-au-virage-5964778","Sublime appartement meublé à louer au Virage","3","4","","Virage","Dakar","2 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/77393ae472eb4fc69d68f92df20a0473/-/horizon-files-prod/ed/picture/qm5pdpz6/8e31e4db561a51f8f3c3283bdf09720383e122e6.jpg"
"1708114656-63","https://www.expat-dakar.com/appartements-meubles?page=45","MAGNIFIQUE APPARTEMENT MEUBLE AU POINT E
2 chambre
Point-e,
Dakar

21. déc. '23, 12:56

850 000 F Cfa

778737340

775977676","https://www.expat-dakar.com/annonce/magnifique-appartement-meuble-au-point-e-5964779","MAGNIFIQUE APPARTEMENT MEUBLE AU POINT E","2","2","","Point-e","Dakar","850 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/46fb9e00306a61c9a0f73f41078f17d0/-/horizon-files-prod/ed/picture/qgq9z9v4/5e7109d5d75f5f73c9a1a3dc18344f3e76d344f0.jpg"
"1708114659-64","https://www.expat-dakar.com/appartements-meubles?page=45","chambre salle de bain
1 chambre-2 m²
Thiaroye,
Dakar

21. déc. '23, 13:22

Vendeur vérifié

17 500 F Cfa

782929804

772097279

773781515","https://www.expat-dakar.com/annonce/chambre-salle-de-bain-5797375","chambre salle de bain","1","1","-2 m²","Thiaroye","Dakar","17 500 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/00b9e628533510335bf42f4505ecbf29/-/horizon-files-prod/ed/picture/q44dg744/74998b6844628f3bcdb915ef2580dad07919c84e.jpg"
"1708114661-65","https://www.expat-dakar.com/appartements-meubles?page=45","Appartement meublé a ngor
2 chambre150 m²
Ngor,
Dakar

21. déc. '23, 13:23

30 000 F Cfa

771048216

766612910

771048216","https://www.expat-dakar.com/annonce/appartement-meuble-a-ngor-5919702","Appartement meublé a ngor","2","2","150 m²","Ngor","Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/d098a1d7691a72d540e0e1bdd95637ce/-/horizon-files-prod/ed/picture/qv4ed26k/5cb106ae1546be8c6d2fec39f0a214137dbfa63d.jpg"
"1708114666-66","https://www.expat-dakar.com/appartements-meubles?page=44","Appartement meublé F2 mamelles
1 chambre150 m²
Mamelles,
Dakar

26. déc. '23, 14:19

550 000 F Cfa

777243397","https://www.expat-dakar.com/annonce/appartement-meuble-f2-mamelles-5961102","Appartement meublé F2 mamelles","1","","150 m²","Mamelles","Dakar","550 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/beaab39d4cacec31e554439c7d604a4f/-/horizon-files-prod/ed/picture/qv4ez89w/133ab451be3e5fbee39b0bf842bc08ba2a16a198.jpg"
"1708114668-67","https://www.expat-dakar.com/appartements-meubles?page=44","Location Appartement Meublé aux Almadies
2 chambre100 m²
Almadies,
Dakar

19. déc. '23, 16:30

Vendeur vérifié

1 000 000 F Cfa

772414545","https://www.expat-dakar.com/annonce/location-appartement-meuble-aux-almadies-5963567","Location Appartement Meublé aux Almadies","2","3","100 m²","Almadies","Dakar","1 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/2193ffb6eef0476e3eec6c032338f162/-/horizon-files-prod/ed/picture/q78598gj/f0a4c3a09a5a670987a9a0cb42a68ad6867965e7.jpg"
"1708114671-68","https://www.expat-dakar.com/appartements-meubles?page=44","Appartement meublé à louer à Sacré Cœur 3
2 chambre
Sacré-cœur,
Dakar

22. déc. '23, 13:25

100 000 F Cfa

778100420","https://www.expat-dakar.com/annonce/appartement-meuble-a-louer-a-sacre-coeur-3-5786580","Appartement meublé à louer à Sacré Cœur 3","2","","","Sacré-cœur","Dakar","100 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/fbadd814d548b0d2d35c008f19317f77/-/horizon-files-prod/ed/picture/qkr5k0zx/b70ec9a297f8a263ddf72d417f14a7751f4b8841.jpg"
"1708114673-69","https://www.expat-dakar.com/appartements-meubles?page=44","Appartement luxueux
2 chambre230 m²
Amitié,
Dakar

22. déc. '23, 13:31

6 F Cfa

771820475","https://www.expat-dakar.com/annonce/appartement-luxueux-5965424","Appartement luxueux","2","3","230 m²","Amitié","Dakar","6 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/bc699f474a7847d6d528a2dac1203ae8/-/horizon-files-prod/ed/picture/qv4exddv/6d5a94a96f2260cbb7e1cc5c77eaf0e417876fcf.jpg"
"1708114676-70","https://www.expat-dakar.com/appartements-meubles?page=44","Joli appart F3 entièrement rénové
2 chambre120 m²
Ngor,
Dakar

28. déc. '23, 00:04

1 000 000 F Cfa

772251409

760121325","https://www.expat-dakar.com/annonce/joli-appart-f3-entierement-renove-5935009","Joli appart F3 entièrement rénové","2","","120 m²","Ngor","Dakar","1 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/46d719441e2336b8b06ba02160bbe8cc/-/horizon-files-prod/ed/picture/q448r6p8/38144477cb4db1e5fcfb374a0def3b48e1de960f.jpg"
"1708114678-71","https://www.expat-dakar.com/appartements-meubles?page=44","Chambre-double à louer dans une belle résidence hôtelière
15 chambre25 m²
Thiès,
Thiès

7. nov. '23, 17:46

25 000 F Cfa

778799842

778799842

775518253","https://www.expat-dakar.com/annonce/chambre-double-a-louer-dans-une-belle-residence-hoteliere-5888565","Chambre-double à louer dans une belle résidence hôtelière","15","1","25 m²","Thiès","Thiès","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/acd46b0f74e3d95f8e5f461139df5863/-/horizon-files-prod/ed/picture/qzvdd2ev/4b326bf6ba985949840535da08582f58792c16f2.jpg"
"1708114681-72","https://www.expat-dakar.com/appartements-meubles?page=44","Appartement meublé à ouakam
1 chambre
Ouakam,
Dakar

23. déc. '23, 19:36

30 000 F Cfa

777774843

783086005","https://www.expat-dakar.com/annonce/appartement-meuble-a-ouakam-5701176","Appartement meublé à ouakam","1","2","","Ouakam","Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/eba2402ec5d7de788594f88c02b7c29e/-/horizon-files-prod/ed/picture/qrzq67nj/f4b38823176e362b43424f05d31688025ebde906.jpg"
"1708114683-73","https://www.expat-dakar.com/appartements-meubles?page=44","Studio meublé à louer au point E

Point-e,
Dakar

27. oct. '23, 11:35

50 000 F Cfa

778100420","https://www.expat-dakar.com/annonce/studio-meuble-a-louer-au-point-e-5917925","Studio meublé à louer au point E","","","","Point-e","Dakar","50 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7752f73cadfc7157a945b6ec77c60056/-/horizon-files-prod/ed/picture/q0gwkj2x/7f69465aaa9b5d5e84d53e83d43385f6441fa3f7.jpg"
"1708114686-74","https://www.expat-dakar.com/appartements-meubles?page=44","Studio luxueux meublé
1 chambre70 m²
Cité keur gorgui,
Dakar

24. déc. '23, 11:18

40 000 F Cfa

775158519

775158519","https://www.expat-dakar.com/annonce/studio-luxueux-meuble-5853907","Studio luxueux meublé","1","2","70 m²","Cité keur gorgui","Dakar","40 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/63bf8b3863af57f0ba7f77888ab838e4/-/horizon-files-prod/ed/picture/qq4dpr0n/e72640bbef676b506b2ac1ce9670b152e2b2b451.jpg"
"1708114688-75","https://www.expat-dakar.com/appartements-meubles?page=44","Chambre meublée à louer à nord foire
1 chambre100 m²
Nord foire,
Dakar

24. déc. '23, 18:21

15 000 F Cfa

771048216

766612910

771048216","https://www.expat-dakar.com/annonce/chambre-meublee-a-louer-a-nord-foire-5961392","Chambre meublée à louer à nord foire","1","1","100 m²","Nord foire","Dakar","15 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/030ced554e84234be8afc3470f0c338e/-/horizon-files-prod/ed/picture/q9m9g7pn/ec1502a4d39824d9c447c03f37e5c0b023ea0dbd.jpg"
"1708114693-76","https://www.expat-dakar.com/appartements-meubles?page=43","Appartement meuble 2 chambres aux mamelles
2 chambre100 m²
Almadies,
Dakar

9. janv., 12:48

35 000 F Cfa

774239410

772596043","https://www.expat-dakar.com/annonce/appartement-meuble-2-chambres-aux-mamelles-4927132","Appartement meuble 2 chambres aux mamelles","2","1","100 m²","Almadies","Dakar","35 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/0bd08dbab1d9ce6ee98077775cce3c0e/-/horizon-files-prod/ed/picture/qrd2x24/08427b9366e10adc7f27a4cc6113dfd05cd6be79.jpg"
"1708114696-77","https://www.expat-dakar.com/appartements-meubles?page=43","Appartement F3 meublé à Ngaparou
2 chambre100 m²
Ngaparou,
Thiès

19. janv., 08:26

350 000 F Cfa

779296190

779296190

703650147","https://www.expat-dakar.com/annonce/appartement-f3-meuble-a-ngaparou-5946780","Appartement F3 meublé à Ngaparou","2","3","100 m²","Ngaparou","Thiès","350 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/aa6454bc0c17761406e4395149960202/-/horizon-files-prod/ed/picture/qkrgx2z8/014372a9f99e5afd9e5d8e5f286560578303cc9d.jpg"
"1708114698-78","https://www.expat-dakar.com/appartements-meubles?page=43","Studio meublé à Sacré-Cœur
1 chambre70 m²
Sacré-cœur,
Dakar

25. déc. '23, 18:09

50 000 F Cfa

777405022","https://www.expat-dakar.com/annonce/studio-meuble-a-sacre-coeur-5966562","Studio meublé à Sacré-Cœur","1","2","70 m²","Sacré-cœur","Dakar","50 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/880de0f1811db49c266a16bb69c8b4c5/-/horizon-files-prod/ed/picture/qdek4dz2/c83cad84fe3924bae928bd832754d6a2ccca7668.jpg"
"1708114701-79","https://www.expat-dakar.com/appartements-meubles?page=43","Location saisonnière
2 chambre
Nord foire,
Dakar

26. déc. '23, 00:31

35 000 F Cfa

786355234","https://www.expat-dakar.com/annonce/location-saisonniere-5966292","Location saisonnière","2","2","","Nord foire","Dakar","35 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/868b24e5867a072433e71475d251e827/-/horizon-files-prod/ed/picture/q9m9wrm8/2c4568ec40e7ada65cc4079319f3261380598b63.jpg"
"1708114703-80","https://www.expat-dakar.com/appartements-meubles?page=43","Appartement meublé
2 chambre400 m²
Almadies,
Dakar

26. déc. '23, 00:34

45 000 F Cfa

784514594","https://www.expat-dakar.com/annonce/appartement-meuble-5853812","Appartement meublé","2","3","400 m²","Almadies","Dakar","45 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/db569035353541d57ad02befcb65f7c4/-/horizon-files-prod/ed/picture/qm5r8wqj/be816eb82529338c3af3aab287ba8f74a91fce18.jpg"
"1708114706-81","https://www.expat-dakar.com/appartements-meubles?page=43","Appartement meublé à l’entrée de ouakam
2 chambre
Ouakam,
Dakar

26. déc. '23, 13:15

30 000 F Cfa

786061091

786061091","https://www.expat-dakar.com/annonce/appartement-meuble-a-lentree-de-ouakam-5900875","Appartement meublé à l’entrée de ouakam","2","2","","Ouakam","Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c146b3b3d303756456687dc77bf4cf4f/-/horizon-files-prod/ed/picture/q448n8z2/0ab60e0e7a76988e92bb37408a791ebf2409e0b5.jpg"
"1708114708-82","https://www.expat-dakar.com/appartements-meubles?page=43","Studio meublé

Almadies,
Dakar

27. déc. '23, 08:46

30 000 F Cfa","https://www.expat-dakar.com/annonce/studio-meuble-5967160","Studio meublé","","","","Almadies","Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/b7ff7f514fd343217ff1c47919744da7/-/horizon-files-prod/ed/picture/qpd62jvq/4353094e252854a22b0890de7dfda773ecefa284.jpg"
"1708114710-83","https://www.expat-dakar.com/appartements-meubles?page=43","Studios meublé à louer à Ngor Almadies

Ngor,
Dakar

27. déc. '23, 08:51

25 000 F Cfa

781764049

764025181","https://www.expat-dakar.com/annonce/studios-meuble-a-louer-a-ngor-almadies-5555722","Studios meublé à louer à Ngor Almadies","","","","Ngor","Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/0f2553baef8584757fce0d6533b6f727/-/horizon-files-prod/ed/picture/q6xxwjjp/f426a90dcd49128aaded48a9d787cf748b9c3667.jpg"
"1708114713-84","https://www.expat-dakar.com/appartements-meubles?page=43","Appartement meublé, chambre passe vip
1 chambre100 m²
Almadies,
Dakar

27. déc. '23, 09:10

30 000 F Cfa

766021223

771623922","https://www.expat-dakar.com/annonce/appartement-meuble-chambre-passe-vip-5955780","Appartement meublé, chambre passe vip","1","2","100 m²","Almadies","Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/f5a7698de1af73efd2607e5f93bb5fa7/-eyJvciI6MjcwfQ%3D%3D/horizon-files-prod/ed/picture/qkrg066p/64afd5465f54483c255cb95591c138f45e3342f6.jpg"
