web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,detail,nombre_chambre,nombre_salle_bain,superficie,adresse,ville,prix,image_link-src
"1708112702-44","https://www.expat-dakar.com/appartements-a-louer?page=46","BEL APPARTEMENT F4 A LOUER AUX MAMELLES
3 chambre
Mamelles,
Dakar

12. janv., 12:11

600 000 F Cfa

772174185","https://www.expat-dakar.com/annonce/bel-appartement-f4-a-louer-aux-mamelles-5978676","BEL APPARTEMENT F4 A LOUER AUX MAMELLES","3","","","Mamelles","Dakar","600 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/15954d0ea09935e3467bd9561d93f7a6/-/horizon-files-prod/ed/picture/qrzv05m2/f72a00e754c65a2d33d6dd7d72aefde76a4cf2f6.jpg"
"1708112704-45","https://www.expat-dakar.com/appartements-a-louer?page=46","MAGNIFIQUE DUPLEX F5 A LOUER AU POINT E
4 chambre
Point-e,
Dakar

12. janv., 12:31

1 800 000 F Cfa

772174185","https://www.expat-dakar.com/annonce/magnifique-duplex-f5-a-louer-au-point-e-5978689","MAGNIFIQUE DUPLEX F5 A LOUER AU POINT E","4","","","Point-e","Dakar","1 800 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/991dc06781da83cfa0aeaa6f4f6d2467/-/horizon-files-prod/ed/picture/q785m94d/caade6f73c530505727c5f4d28c7ae1ca9c91f76.jpg"
"1708112706-46","https://www.expat-dakar.com/appartements-a-louer?page=46","Appartement à louer à Dakar plateau
3 chambre
Plateau,
Dakar

12. janv., 16:04

2 000 000 F Cfa

776115010","https://www.expat-dakar.com/annonce/appartement-a-louer-a-dakar-plateau-5977193","Appartement à louer à Dakar plateau","3","3","","Plateau","Dakar","2 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/65c78c2a9343d940f36de74a686a6b1e/-/horizon-files-prod/ed/picture/qngxz0nk/849565c647692bdfe9566336fb2556d03ad736e7.jpg"
"1708112709-47","https://www.expat-dakar.com/appartements-a-louer?page=46","Très joli F3 aux Mamelles(Cité Mbakiou Faye)
2 chambre110 m²
Mamelles,
Dakar

12. janv., 21:21

600 000 F Cfa

772251409

760121325","https://www.expat-dakar.com/annonce/tres-joli-f3-aux-mamellescite-mbakiou-faye-5961300","Très joli F3 aux Mamelles(Cité Mbakiou Faye)","2","3","","Mamelles","Dakar","600 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/603d8ae582b6131a1451af0c1be6ff17/-/horizon-files-prod/ed/picture/q6xk5pjd/f0fd19f469b9d2bb2287345a567c5b5a1943f923.jpg"
"1708112711-48","https://www.expat-dakar.com/appartements-a-louer?page=46","Apparemment F5 à louer aux almadies
4 chambre300 m²
Almadies,
Dakar

12. janv., 23:40

1 300 000 F Cfa

775597743","https://www.expat-dakar.com/annonce/apparemment-f5-a-louer-aux-almadies-5698649","Apparemment F5 à louer aux almadies","4","4","","Almadies","Dakar","1 300 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/aa47924cb632d37a8706e69e597c2df8/-/horizon-files-prod/ed/picture/qngd0pgz/41f6bc432763572e46e7ee97a9d9d3aa62f06dee.jpg"
"1708112714-49","https://www.expat-dakar.com/appartements-a-louer?page=46","Apparemment à louer F3 cité SIR (SEDIMA)
3 chambre110 m²
Almadies 2,
Dakar

13. janv., 10:31

135 000 F Cfa

774062884

774362468","https://www.expat-dakar.com/annonce/apparemment-a-louer-f3-cite-sir-sedima-5979239","Apparemment à louer F3 cité SIR (SEDIMA)","3","1","","Almadies 2","Dakar","135 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/1f8e5bb5b87e7d95b497b67ac4aaaf0b/-/horizon-files-prod/ed/picture/q2jqdd62/f90ddff121f1a4fdeb377b6e83c4a971c020b3fc.jpg"
"1708112716-50","https://www.expat-dakar.com/appartements-a-louer?page=46","Appartment A Louer Corniche Almadies
4 chambre
Almadies,
Dakar

13. janv., 10:46

2 100 000 F Cfa

777435011","https://www.expat-dakar.com/annonce/appartment-a-louer-corniche-almadies-5978830","Appartment A Louer Corniche Almadies","4","","","Almadies","Dakar","2 100 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/39fd69229fe6eca0eacb219ba0bde67b/-/horizon-files-prod/ed/picture/q8v5dnq0/e021f4eaf38a6a07921e4ec927e69cfee48fd43d.jpg"
"1708112719-51","https://www.expat-dakar.com/appartements-a-louer?page=46","Appartement F3 à louer aux mamelles sur la Corniche
2 chambre
Mamelles,
Dakar

13. janv., 10:50

450 000 F Cfa

778727979

766377247

772699661","https://www.expat-dakar.com/annonce/appartement-f3-a-louer-aux-mamelles-sur-la-corniche-5974907","Appartement F3 à louer aux mamelles sur la Corniche","2","2","","Mamelles","Dakar","450 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/713f6cfc889ab15c4a902b1558e9f67e/-/horizon-files-prod/ed/picture/qq47vd0n/5bf7483e6c7f0a9e610c50ff531b2c0e01e02dae.jpg"
"1708112721-52","https://www.expat-dakar.com/appartements-a-louer?page=46","Beaux appartements à louer
3 chambre
Mermoz,
Dakar

13. janv., 11:19

1 100 000 F Cfa

781385959

776313024","https://www.expat-dakar.com/annonce/beaux-appartements-a-louer-5976691","Beaux appartements à louer","3","3","","Mermoz","Dakar","1 100 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c91dc2be7496036d8edc9ad8e092d346/-/horizon-files-prod/ed/picture/q0gwznzj/bbffbf349f5d2fe383e572c2c02c31409841a93d.jpg"
"1708112726-53","https://www.expat-dakar.com/appartements-a-louer?page=45","CHIC studio
1 chambre
Almadies,
Dakar

1. févr., 16:23

300 000 F Cfa

762432306

781727710

338255100","https://www.expat-dakar.com/annonce/chic-studio-5937379","CHIC studio","1","2","","Almadies","Dakar","300 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/d7cc9c251aec504fec816ba9f00d1fc8/-/horizon-files-prod/ed/picture/qgq94kpn/0183fcdc7b3bdfd727aca5db93e411ec31aae93e.jpg"
"1708112729-54","https://www.expat-dakar.com/appartements-a-louer?page=45","JOLI APPARTEMENT AUX MAMELLES
2 chambre160 m²
Mamelles,
Dakar

14. janv., 12:26

600 000 F Cfa

784689081","https://www.expat-dakar.com/annonce/joli-appartement-aux-mamelles-5947760","JOLI APPARTEMENT AUX MAMELLES","2","2","","Mamelles","Dakar","600 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/da1d3e511d600465e91358efbab7752d/-/horizon-files-prod/ed/picture/qpd6jq44/c899c22369068f81a42a2440c5b2277c91b288b0.jpg"
"1708112731-55","https://www.expat-dakar.com/appartements-a-louer?page=45","Appartement F5 Vue sur Mer à la corniche
4 chambre375 m²
Fenêtre mermoz,
Dakar

14. janv., 14:29

Vendeur vérifié

3 500 000 F Cfa

772293834

769023031","https://www.expat-dakar.com/annonce/appartement-f5-vue-sur-mer-a-la-corniche-5701864","Appartement F5 Vue sur Mer à la corniche","4","3","","Fenêtre mermoz","Dakar","3 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/26284111f4fddbdee9481aff94a94c22/-/horizon-files-prod/ed/picture/qen5p28z/7e6f3d571d18cbd1669db1c585ef2574112e2cde.jpg"
"1708112734-56","https://www.expat-dakar.com/appartements-a-louer?page=45","Appartement F4 vide aux almadies
3 chambre150 m²
Almadies,
Dakar

15. janv., 14:54

1 500 000 F Cfa

776333704

776333704","https://www.expat-dakar.com/annonce/appartement-f4-vide-aux-almadies-5965612","Appartement F4 vide aux almadies","3","2","","Almadies","Dakar","1 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e99cfbd0bb32fb465491bf74d6f6beb0/-/horizon-files-prod/ed/picture/qm5pd0qg/101485c6196f2770e80b1dc364052711f5f18154.jpg"
"1708112736-57","https://www.expat-dakar.com/appartements-a-louer?page=45","F4 neuf ouakam corniche
3 chambre150 m²
Ouakam,
Dakar

15. janv., 15:01

450 000 F Cfa

776333704

776333704","https://www.expat-dakar.com/annonce/f4-neuf-ouakam-corniche-5980899","F4 neuf ouakam corniche","3","2","","Ouakam","Dakar","450 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/1efecc8a2758f7669ea36b00f9aba7d9/-/horizon-files-prod/ed/picture/qxj2zm8j/b9023bf858bb2202804888291305d12baeeb10c6.jpg"
"1708112738-58","https://www.expat-dakar.com/appartements-a-louer?page=45","Magnifique studio à louer à fann résidence
1 chambre200 m²
Fann,
Dakar

15. janv., 15:09

900 000 F Cfa

776953266","https://www.expat-dakar.com/annonce/magnifique-studio-a-louer-a-fann-residence-5863001","Magnifique studio à louer à fann résidence","1","","","Fann","Dakar","900 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/fec3b907a619793b6d561633fb74ffd3/-/horizon-files-prod/ed/picture/q785vd48/977a2cdf7cdf112084e819cfd9eb266487647f7b.jpg"
"1708112741-59","https://www.expat-dakar.com/appartements-a-louer?page=45","F5 A LOUER AUX PARCELLES ASSAINIES
4 chambre
Parcelles Assainies,
Dakar

15. janv., 15:28

400 000 F Cfa

772174185","https://www.expat-dakar.com/annonce/f5-a-louer-aux-parcelles-assainies-5980925","F5 A LOUER AUX PARCELLES ASSAINIES","4","","Nous mettons en location deux appartements de type F5 à louer aux Parcelles Assainies unité 10 près de l'église (à usage commercial uniquement) au 3ème et 4ème étage.

Ils sont composés de 4 chambres avec 4 salles de bain, 1 Salon, 1e petite cuisine","Parcelles Assainies","Dakar","400 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/999e2906afaed16a3447c1110ace0f38/-/horizon-files-prod/ed/picture/q0gwz6nk/55b6dae8de9bb6ecf55e742e1c97e6358f1c8903.jpg"
"1708112743-60","https://www.expat-dakar.com/appartements-a-louer?page=45","BEL APPARTEMENT F4 A LOUER AUX ALMADIES
3 chambre
Almadies,
Dakar

15. janv., 15:33

1 000 000 F Cfa

772174185","https://www.expat-dakar.com/annonce/bel-appartement-f4-a-louer-aux-almadies-5980932","BEL APPARTEMENT F4 A LOUER AUX ALMADIES","3","","Loyer: 1 000 000 FCFA HT

Condition: 3 mois","Almadies","Dakar","1 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/44f47e836fadfb31308eb8229000193a/-/horizon-files-prod/ed/picture/qrzv0wn4/e29f32b4df540da8a236db6c685097e78703ec83.jpg"
"1708112746-61","https://www.expat-dakar.com/appartements-a-louer?page=45","APPARTEMENT A LOUER

Ouest foire,
Dakar

15. janv., 17:31

300 000 F Cfa

776279199

338250086

757414188","https://www.expat-dakar.com/annonce/appartement-a-louer-5967624","APPARTEMENT A LOUER","","","","Ouest foire","Dakar","300 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e6c05a997b48202e47a09ba92560204c/-/horizon-files-prod/ed/picture/qv4exz6v/a94c5f3f90b3b31b5b7a59ceb08e9764ca234df2.jpg"
"1708112748-62","https://www.expat-dakar.com/appartements-a-louer?page=45","Appartement f3 à louer mermoz
2 chambre
Mermoz,
Dakar

15. janv., 19:39

500 000 F Cfa

770996006

776396633

776381774","https://www.expat-dakar.com/annonce/appartement-f3-a-louer-mermoz-5981115","Appartement f3 à louer mermoz","2","2","","Mermoz","Dakar","500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/967346c709db92716db8bbae0f38d5d5/-/horizon-files-prod/ed/picture/qj4rwg98/31942ae68c8f50aac042dc98a3a45a8b9c66dd84.jpg"
"1708112753-63","https://www.expat-dakar.com/appartements-a-louer?page=44","Grand appartement de 03 ch salon à louer au mariste
3 chambre250 m²
Hann maristes,
Dakar

16. janv., 01:15

600 000 F Cfa

784879963","https://www.expat-dakar.com/annonce/grand-appartement-de-03-ch-salon-a-louer-au-mariste-5981244","Grand appartement de 03 ch salon à louer au mariste","3","4","","Hann maristes","Dakar","600 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/bad09585f8f4aff59c129189dace04be/-/horizon-files-prod/ed/picture/q6xkmwgj/538f2c9d0c2e7326971190a4c468243d96fc9d57.jpg"
"1708112756-64","https://www.expat-dakar.com/appartements-a-louer?page=44","Des studios et mini studios à louer à la Zone A (Point E)
1 chambre100 m²
Point-e,
Dakar

16. janv., 02:21

300 000 F Cfa

766047878

776560203","https://www.expat-dakar.com/annonce/des-studios-et-mini-studios-a-louer-a-la-zone-a-point-e-5871638","Des studios et mini studios à louer à la Zone A (Point E)","1","2","","Point-e","Dakar","300 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a622e9c00091b9598d83ad39f5b354db/-/horizon-files-prod/ed/picture/qpd6d82r/73174e839a9713f92bcc1766d938aed2afec172a.jpg"
"1708112758-65","https://www.expat-dakar.com/appartements-a-louer?page=44","Appartement f4 neuf à louer à Yoff Onomo
3 chambre170 m²
Yoff,
Dakar

16. janv., 10:52

650 000 F Cfa

782959494","https://www.expat-dakar.com/annonce/appartement-f4-neuf-a-louer-a-yoff-onomo-5952756","Appartement f4 neuf à louer à Yoff Onomo","3","3","","Yoff","Dakar","650 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7805bfcfcadbc7a5e328ec7f39b02173/-/horizon-files-prod/ed/picture/qm5pn552/5c36665ffcf45ed4062cf3bd7a32afc5502f176b.jpg"
"1708112760-66","https://www.expat-dakar.com/appartements-a-louer?page=44","Appartements f2 neufs à louer à mermoz
1 chambre55 m²
Mermoz,
Dakar

16. janv., 10:53

500 000 F Cfa

782959494","https://www.expat-dakar.com/annonce/appartements-f2-neufs-a-louer-a-mermoz-5962498","Appartements f2 neufs à louer à mermoz","1","1","","Mermoz","Dakar","500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/317a9ddd2604ed949ab6bc7a2c61f949/-/horizon-files-prod/ed/picture/qrzv7d8m/4fd59506de3a5e7e2d2c4635e104ca69a0f19d29.jpg"
"1708112763-67","https://www.expat-dakar.com/appartements-a-louer?page=44","Appartement f3 neuf à louer aux mamelles
2 chambre135 m²
Mamelles,
Dakar

16. janv., 10:53

600 000 F Cfa

782959494","https://www.expat-dakar.com/annonce/appartement-f3-neuf-a-louer-aux-mamelles-5948410","Appartement f3 neuf à louer aux mamelles","2","2","","Mamelles","Dakar","600 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/49a7d0252589c52e18629a05b43b2951/-/horizon-files-prod/ed/picture/qrzvjmqn/8601007126e6857a2e9af5db853f62d8e7a792d3.jpg"
"1708112765-68","https://www.expat-dakar.com/appartements-a-louer?page=44","Appartement a louer a la Cité keur gorgui
2 chambre
Cité keur gorgui,
Dakar

16. janv., 11:13

500 000 F Cfa

766343415

776108934","https://www.expat-dakar.com/annonce/appartement-a-louer-a-la-cite-keur-gorgui-5878251","Appartement a louer a la Cité keur gorgui","2","2","","Cité keur gorgui","Dakar","500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/6546d4a1d390308a7e558574a7647400/-/horizon-files-prod/ed/picture/qq47d47z/5a12318dee19edda7fc4c51e690db22722dac614.jpg"
"1708112768-69","https://www.expat-dakar.com/appartements-a-louer?page=44","Appartement de Type F3 à louer au centre ville
2 chambre
Plateau,
Dakar

16. janv., 11:53

650 000 F Cfa

760185419

767261726","https://www.expat-dakar.com/annonce/appartement-de-type-f3-a-louer-au-centre-ville-5981694","Appartement de Type F3 à louer au centre ville","2","1","◾️ deux (2) chambres (dont l'une avec salle de bain intégrée comprenant des placards),

◾️ grand salon,

◾️ cuisine avec placards de rangement,

◾️ espace familial,

◾️ toilette visiteur.","Plateau","Dakar","650 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/30452e90b6cd8764d21ccf0ecf27fae0/-/horizon-files-prod/ed/picture/qwe286vp/2cab371406b818142746937400ef961d5b83fc17.png"
"1708112770-70","https://www.expat-dakar.com/appartements-a-louer?page=44","Apt meublé au point E
1 chambre150 m²
Point-e,
Dakar

16. janv., 14:31

50 000 F Cfa

784879963","https://www.expat-dakar.com/annonce/apt-meuble-au-point-e-5981941","Apt meublé au point E","1","2","","Point-e","Dakar","50 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/01eef69e557f57c64b282e2e84aa04fb/-/horizon-files-prod/ed/picture/q56x50zg/21c6591fb62527f08dd71bfc6b1677ce45dd5d0e.jpg"
"1708112773-71","https://www.expat-dakar.com/appartements-a-louer?page=44","APPARTEMENT F5 AVEC TERASSE AU POINT E
3 chambre250 m²
Point-e,
Dakar

16. janv., 15:17

Vendeur vérifié

1 500 000 F Cfa

772293834

769023031","https://www.expat-dakar.com/annonce/appartement-f5-avec-terasse-au-point-e-5953619","APPARTEMENT F5 AVEC TERASSE AU POINT E","3","4","NB: L'appartement peut être en meublé","Point-e","Dakar","1 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/5981aefb880c828a5ebf599125dc0d97/-/horizon-files-prod/ed/picture/q56xg4e6/dbb9f777f8329b023cc48ac2e71d92da77f87d69.jpg"
"1708112775-72","https://www.expat-dakar.com/appartements-a-louer?page=44","Appartement neuf à louer au mariste pour expatrié
2 chambre120 m²
Hann maristes,
Dakar

16. janv., 16:10

350 000 F Cfa

784879963","https://www.expat-dakar.com/annonce/appartement-neuf-a-louer-au-mariste-pour-expatrie-5982061","Appartement neuf à louer au mariste pour expatrié","2","2","","Hann maristes","Dakar","350 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/cb6c336d18e1179d6576f3b815c81497/-/horizon-files-prod/ed/picture/q2jqd62e/e649c16303dc0b7ba6cad13d34b881fc91f6be00.jpg"
"1708112780-73","https://www.expat-dakar.com/appartements-a-louer?page=43","APPARTEMENT À LOUER À NGALLELE (SAINT-LOUIS)
2 chambre
Saint-Louis,
Saint-Louis

16. janv., 17:18

200 000 F Cfa

766822176

773048515

776686655","https://www.expat-dakar.com/annonce/appartement-a-louer-a-ngallele-saint-louis-5981973","APPARTEMENT À LOUER À NGALLELE (SAINT-LOUIS)","2","3","","Saint-Louis","Saint-Louis","200 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/028c4b86e2edefa1c3410ab6ebf37df1/-/horizon-files-prod/ed/picture/qq47ve6j/649b673cc02c11fe771b2d3704d9943d7588f7e4.jpg"
"1708112782-74","https://www.expat-dakar.com/appartements-a-louer?page=43","Appartement à louer à la cité Dabakh Rufisque
3 chambre150 m²
Rufisque,
Dakar

16. janv., 17:26

175 000 F Cfa

764889636","https://www.expat-dakar.com/annonce/appartement-a-louer-a-la-cite-dabakh-rufisque-5977058","Appartement à louer à la cité Dabakh Rufisque","3","2","","Rufisque","Dakar","175 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c60a4adf87612a720efbed29fa3b4dea/-/horizon-files-prod/ed/picture/qkrgq6p2/367f6319c3d1323d4166a6972933655ad6de151c.jpg"
"1708112785-75","https://www.expat-dakar.com/appartements-a-louer?page=43","STUDIO SEPARÉ TOUT NEUF À LOUER À DAKAR PLATEAU
1 chambre
Plateau,
Dakar

16. janv., 22:05

Vendeur vérifié

250 000 F Cfa

774723333","https://www.expat-dakar.com/annonce/studio-separe-tout-neuf-a-louer-a-dakar-plateau-5960548","STUDIO SEPARÉ TOUT NEUF À LOUER À DAKAR PLATEAU","1","","Prix: 250.000 FCFA","Plateau","Dakar","250 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/09874c275230de79ca81e01d04e9aaa7/-/horizon-files-prod/ed/picture/q9m9gqj0/c3e67e0ae0662bbce90f077ee36f6a5e5477f8b2.jpg"
"1708112787-76","https://www.expat-dakar.com/appartements-a-louer?page=43","Appartement à louer VDN 3 Gaday
3 chambre
Guediawaye,
Dakar

16. janv., 22:31

200 000 F Cfa

776346246

779777373

762043344","https://www.expat-dakar.com/annonce/appartement-a-louer-vdn-3-gaday-5982304","Appartement à louer VDN 3 Gaday","3","2","","Guediawaye","Dakar","200 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/34adf9586d6459b83382f1b7b57601f0/-/horizon-files-prod/ed/picture/q9m9d78p/7e6d83d519a774db15baecb3c702161cfb868c86.jpg"
"1708112790-77","https://www.expat-dakar.com/appartements-a-louer?page=43","Des appartements neufs à usage de bureaux ou d habitation
2 chambre100 m²
Hann maristes,
Dakar

17. janv., 01:55

350 000 F Cfa

784879963","https://www.expat-dakar.com/annonce/des-appartements-neufs-a-usage-de-bureaux-ou-d-habitation-5982369","Des appartements neufs à usage de bureaux ou d habitation","2","2","","Hann maristes","Dakar","350 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/1024e80def5ccd69b6dd21f329660da8/-/horizon-files-prod/ed/picture/q0gwzrke/377ef6c9c561694ae6945d19477021d1772da0ca.jpg"
"1708112792-78","https://www.expat-dakar.com/appartements-a-louer?page=43","Bel appartement à Mamelles Corniche
3 chambre
Mamelles,
Dakar

17. janv., 08:45

650 000 F Cfa

777488842","https://www.expat-dakar.com/annonce/bel-appartement-a-mamelles-corniche-5966981","Bel appartement à Mamelles Corniche","3","3","","Mamelles","Dakar","650 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/aa13726db715c409741791c05e3de95a/-/horizon-files-prod/ed/picture/qj4r2x2z/b76d02eee3cfe22438da95d032b3a31630dc4699.jpg"
